id_no;binomial;class;order_;WWF_REALM2
6082;Cynogale bennettii;MAMMALIA;CARNIVORA;Indo-Malay
6089;Cynomys mexicanus;MAMMALIA;RODENTIA;Nearctic
6090;Cynomys parvidens;MAMMALIA;RODENTIA;Nearctic
6091;Cynomys ludovicianus;MAMMALIA;RODENTIA;Nearctic
6103;Cynopterus brachyotis;MAMMALIA;CHIROPTERA;Indo-Malay
6104;Cynopterus horsfieldii;MAMMALIA;CHIROPTERA;Indo-Malay
6105;Cynopterus nusatenggara;MAMMALIA;CHIROPTERA;Indo-Malay
6106;Cynopterus sphinx;MAMMALIA;CHIROPTERA;Indo-Malay
6107;Cynopterus titthaecheilus;MAMMALIA;CHIROPTERA;Indo-Malay
6206;Cyttarops alecto;MAMMALIA;CHIROPTERA;Neotropic
6219;Dacnomys millardi;MAMMALIA;RODENTIA;Indo-Malay
6220;Dactylomys boliviensis;MAMMALIA;RODENTIA;Neotropic
6221;Dactylomys dactylinus;MAMMALIA;RODENTIA;Neotropic
6222;Dactylomys peruanus;MAMMALIA;RODENTIA;Neotropic
6223;Dactylopsila megalura;MAMMALIA;DIPROTODONTIA;Indo-Malay
6224;Dactylopsila tatei;MAMMALIA;DIPROTODONTIA;Indo-Malay
6225;Dactylonax palpator;MAMMALIA;DIPROTODONTIA;Indo-Malay
6226;Dactylopsila trivirgata;MAMMALIA;DIPROTODONTIA;Australasia
6226;Dactylopsila trivirgata;MAMMALIA;DIPROTODONTIA;Indo-Malay
6232;Dama mesopotamica;MAMMALIA;CETARTIODACTYLA;Palearctic
6234;Beatragus hunteri;MAMMALIA;CETARTIODACTYLA;Afrotropic
6235;Damaliscus lunatus;MAMMALIA;CETARTIODACTYLA;Afrotropic
6265;Dasyuroides byrnei;MAMMALIA;DASYUROMORPHIA;Australasia
6266;Dasycercus cristicauda;MAMMALIA;DASYUROMORPHIA;Australasia
6267;Dasycercus blythi;MAMMALIA;DASYUROMORPHIA;Australasia
6268;Dasymys foxi;MAMMALIA;RODENTIA;Afrotropic
6269;Dasymys incomtus;MAMMALIA;RODENTIA;Afrotropic
6271;Dasymys nudipes;MAMMALIA;RODENTIA;Afrotropic
6272;Dasymys rufulus;MAMMALIA;RODENTIA;Afrotropic
6278;Dasyprocta azarae;MAMMALIA;RODENTIA;Neotropic
6279;Dasyprocta coibae;MAMMALIA;RODENTIA;Neotropic
6281;Dasyprocta fuliginosa;MAMMALIA;RODENTIA;Neotropic
6282;Dasyprocta guamara;MAMMALIA;RODENTIA;Neotropic
6283;Dasyprocta kalinowskii;MAMMALIA;RODENTIA;Neotropic
6285;Dasyprocta mexicana;MAMMALIA;RODENTIA;Neotropic
6286;Dasyprocta prymnolopha;MAMMALIA;RODENTIA;Neotropic
6287;Dasyprocta ruatanica;MAMMALIA;RODENTIA;Neotropic
6288;Dasypus hybridus;MAMMALIA;CINGULATA;Neotropic
6289;Dasypus kappleri;MAMMALIA;CINGULATA;Neotropic
6290;Dasypus novemcinctus;MAMMALIA;CINGULATA;Neotropic
6290;Dasypus novemcinctus;MAMMALIA;CINGULATA;Nearctic
6291;Dasypus pilosus;MAMMALIA;CINGULATA;Neotropic
6292;Dasypus sabanicola;MAMMALIA;CINGULATA;Neotropic
6293;Dasypus septemcinctus;MAMMALIA;CINGULATA;Neotropic
6294;Dasyurus geoffroii;MAMMALIA;DASYUROMORPHIA;Australasia
6295;Dasyurus hallucatus;MAMMALIA;DASYUROMORPHIA;Australasia
6296;Dasyurus viverrinus;MAMMALIA;DASYUROMORPHIA;Australasia
6299;Dasyurus albopunctatus;MAMMALIA;DASYUROMORPHIA;Indo-Malay
6300;Dasyurus maculatus;MAMMALIA;DASYUROMORPHIA;Australasia
6301;Dasyurus spartacus;MAMMALIA;DASYUROMORPHIA;Indo-Malay
6302;Daubentonia madagascariensis;MAMMALIA;PRIMATES;Madagascar
6313;Delanymys brooksi;MAMMALIA;RODENTIA;Afrotropic
6329;Delomys dorsalis;MAMMALIA;RODENTIA;Neotropic
6330;Delomys sublineatus;MAMMALIA;RODENTIA;Neotropic
6405;Dendrogale melanura;MAMMALIA;SCANDENTIA;Indo-Malay
6409;Dendrohyrax arboreus;MAMMALIA;HYRACOIDEA;Afrotropic
6410;Dendrohyrax dorsalis;MAMMALIA;HYRACOIDEA;Afrotropic
6426;Dendrolagus bennettianus;MAMMALIA;DIPROTODONTIA;Australasia
6427;Dendrolagus dorianus;MAMMALIA;DIPROTODONTIA;Indo-Malay
6429;Dendrolagus goodfellowi;MAMMALIA;DIPROTODONTIA;Indo-Malay
6431;Dendrolagus inustus;MAMMALIA;DIPROTODONTIA;Indo-Malay
6432;Dendrolagus lumholtzi;MAMMALIA;DIPROTODONTIA;Australasia
6433;Dendrolagus matschiei;MAMMALIA;DIPROTODONTIA;Indo-Malay
6434;Dendrolagus ursinus;MAMMALIA;DIPROTODONTIA;Indo-Malay
6435;Dendrolagus scottae;MAMMALIA;DIPROTODONTIA;Indo-Malay
6436;Dendrolagus spadix;MAMMALIA;DIPROTODONTIA;Indo-Malay
6437;Dendrolagus mbaiso;MAMMALIA;DIPROTODONTIA;Indo-Malay
6439;Dendromus kahuziensis;MAMMALIA;RODENTIA;Afrotropic
6440;Dendromus insignis;MAMMALIA;RODENTIA;Afrotropic
6441;Dendromus kivu;MAMMALIA;RODENTIA;Afrotropic
6442;Dendromus lovati;MAMMALIA;RODENTIA;Afrotropic
6443;Dendromus melanotis;MAMMALIA;RODENTIA;Afrotropic
6444;Dendromus mesomelas;MAMMALIA;RODENTIA;Afrotropic
6445;Dendromus messorius;MAMMALIA;RODENTIA;Afrotropic
6446;Dendromus mystacalis;MAMMALIA;RODENTIA;Afrotropic
6447;Dendromus nyikae;MAMMALIA;RODENTIA;Afrotropic
6448;Dendromus oreas;MAMMALIA;RODENTIA;Afrotropic
6449;Dendromus vernayi;MAMMALIA;RODENTIA;Afrotropic
6483;Dendroprionomys rousseloti;MAMMALIA;RODENTIA;Afrotropic
6508;Desmodilliscus braueri;MAMMALIA;RODENTIA;Afrotropic
6509;Desmodillus auricularis;MAMMALIA;RODENTIA;Afrotropic
6510;Desmodus rotundus;MAMMALIA;CHIROPTERA;Neotropic
6510;Desmodus rotundus;MAMMALIA;CHIROPTERA;Nearctic
6520;Diaemus youngi;MAMMALIA;CHIROPTERA;Nearctic
6520;Diaemus youngi;MAMMALIA;CHIROPTERA;Neotropic
6553;Dicerorhinus sumatrensis;MAMMALIA;PERISSODACTYLA;Indo-Malay
6557;Diceros bicornis;MAMMALIA;PERISSODACTYLA;Afrotropic
6561;Diclidurus albus;MAMMALIA;CHIROPTERA;Neotropic
6561;Diclidurus albus;MAMMALIA;CHIROPTERA;Nearctic
6562;Diclidurus ingens;MAMMALIA;CHIROPTERA;Neotropic
6563;Diclidurus isabella;MAMMALIA;CHIROPTERA;Neotropic
6564;Diclidurus scutatus;MAMMALIA;CHIROPTERA;Neotropic
6567;Dicrostonyx nunatakensis;MAMMALIA;RODENTIA;Nearctic
6568;Dicrostonyx torquatus;MAMMALIA;RODENTIA;Palearctic
6569;Dicrostonyx vinogradovi;MAMMALIA;RODENTIA;Palearctic
6607;Dinaromys bogdanovi;MAMMALIA;RODENTIA;Palearctic
6608;Dinomys branickii;MAMMALIA;RODENTIA;Neotropic
6622;Diomys crumpi;MAMMALIA;RODENTIA;Indo-Malay
6628;Diphylla ecaudata;MAMMALIA;CHIROPTERA;Nearctic
6635;Diplogale hosei;MAMMALIA;CARNIVORA;Indo-Malay
6662;Diplomys caniceps;MAMMALIA;RODENTIA;Neotropic
6663;Diplomys labilis;MAMMALIA;RODENTIA;Neotropic
6664;Santamartamys rufodorsalis;MAMMALIA;RODENTIA;Neotropic
6671;Diplothrix legata;MAMMALIA;RODENTIA;Indo-Malay
6675;Dipodomys elator;MAMMALIA;RODENTIA;Nearctic
6676;Dipodomys gravipes;MAMMALIA;RODENTIA;Nearctic
6678;Dipodomys ingens;MAMMALIA;RODENTIA;Nearctic
6682;Dipodomys stephensi;MAMMALIA;RODENTIA;Nearctic
6683;Dipodomys nitratoides;MAMMALIA;RODENTIA;Nearctic
6684;Dipodomys agilis;MAMMALIA;RODENTIA;Nearctic
6685;Dipodomys compactus;MAMMALIA;RODENTIA;Nearctic
6686;Dipodomys deserti;MAMMALIA;RODENTIA;Nearctic
6690;Dipodomys nelsoni;MAMMALIA;RODENTIA;Nearctic
6691;Dipodomys ordii;MAMMALIA;RODENTIA;Nearctic
6693;Dipodomys spectabilis;MAMMALIA;RODENTIA;Nearctic
6705;Dipus sagitta;MAMMALIA;RODENTIA;Palearctic
6765;Distoechurus pennatus;MAMMALIA;DIPROTODONTIA;Indo-Malay
6770;Dobsonia minor;MAMMALIA;CHIROPTERA;Indo-Malay
6771;Dobsonia peronii;MAMMALIA;CHIROPTERA;Indo-Malay
6772;Dobsonia beauforti;MAMMALIA;CHIROPTERA;Indo-Malay
6773;Dobsonia chapmani;MAMMALIA;CHIROPTERA;Indo-Malay
6774;Dobsonia emersa;MAMMALIA;CHIROPTERA;Indo-Malay
6775;Dobsonia exoleta;MAMMALIA;CHIROPTERA;Indo-Malay
6776;Dobsonia pannietensis;MAMMALIA;CHIROPTERA;Indo-Malay
6777;Dobsonia praedatrix;MAMMALIA;CHIROPTERA;Indo-Malay
6778;Dobsonia inermis;MAMMALIA;CHIROPTERA;Indo-Malay
6780;Dobsonia viridis;MAMMALIA;CHIROPTERA;Indo-Malay
6785;Dolichotis patagonum;MAMMALIA;RODENTIA;Neotropic
6786;Dolichotis salinicola;MAMMALIA;RODENTIA;Neotropic
6793;Dorcatragus megalotis;MAMMALIA;CETARTIODACTYLA;Afrotropic
6794;Dorcopsis atrata;MAMMALIA;DIPROTODONTIA;Indo-Malay
6795;Dorcopsis hageni;MAMMALIA;DIPROTODONTIA;Indo-Malay
6799;Dorcopsis luctuosa;MAMMALIA;DIPROTODONTIA;Indo-Malay
6800;Dorcopsis muelleri;MAMMALIA;DIPROTODONTIA;Indo-Malay
6801;Dorcopsulus macleayi;MAMMALIA;DIPROTODONTIA;Indo-Malay
6802;Dorcopsulus vanheurni;MAMMALIA;DIPROTODONTIA;Indo-Malay
6820;Dremomys everetti;MAMMALIA;RODENTIA;Indo-Malay
6821;Dremomys lokriah;MAMMALIA;RODENTIA;Indo-Malay
6822;Dremomys pernyi;MAMMALIA;RODENTIA;Indo-Malay
6823;Dremomys pyrrhomerus;MAMMALIA;RODENTIA;Indo-Malay
6824;Dremomys rufigenis;MAMMALIA;RODENTIA;Indo-Malay
6834;Dromiciops gliroides;MAMMALIA;MICROBIOTHERIA;Neotropic
6858;Dryomys nitedula;MAMMALIA;RODENTIA;Indo-Malay
6859;Dryomys laniger;MAMMALIA;RODENTIA;Palearctic
6860;Chaetocauda sichuanensis;MAMMALIA;RODENTIA;Palearctic
6923;Dusicyon australis;MAMMALIA;CARNIVORA;Neotropic
6924;Atelocynus microtis;MAMMALIA;CARNIVORA;Neotropic
6925;Lycalopex sechurae;MAMMALIA;CARNIVORA;Neotropic
6926;Lycalopex vetulus;MAMMALIA;CARNIVORA;Neotropic
6927;Lycalopex griseus;MAMMALIA;CARNIVORA;Neotropic
6928;Lycalopex gymnocercus;MAMMALIA;CARNIVORA;Neotropic
6929;Lycalopex culpaeus;MAMMALIA;CARNIVORA;Neotropic
6931;Dyacopterus spadiceus;MAMMALIA;CHIROPTERA;Indo-Malay
6977;Phyllomys blainvillii;MAMMALIA;RODENTIA;Neotropic
6978;Phyllomys brasiliensis;MAMMALIA;RODENTIA;Neotropic
6979;Echimys chrysurus;MAMMALIA;RODENTIA;Neotropic
6980;Phyllomys dasythrix;MAMMALIA;RODENTIA;Neotropic
6981;Toromys grandis;MAMMALIA;RODENTIA;Neotropic
6982;Phyllomys lamarum;MAMMALIA;RODENTIA;Neotropic
6983;Makalata macrura;MAMMALIA;RODENTIA;Neotropic
6984;Phyllomys nigrispinus;MAMMALIA;RODENTIA;Neotropic
6985;Callistomys pictus;MAMMALIA;RODENTIA;Neotropic
6987;Echimys saturnus;MAMMALIA;RODENTIA;Neotropic
6989;Phyllomys thomasi;MAMMALIA;RODENTIA;Neotropic
6990;Phyllomys unicolor;MAMMALIA;RODENTIA;Neotropic
7010;Coendou rufescens;MAMMALIA;RODENTIA;Neotropic
7014;Echiothrix leucura;MAMMALIA;RODENTIA;Indo-Malay
7015;Echymipera clara;MAMMALIA;PERAMELEMORPHIA;Indo-Malay
7016;Echymipera echinista;MAMMALIA;PERAMELEMORPHIA;Indo-Malay
7017;Echymipera davidi;MAMMALIA;PERAMELEMORPHIA;Indo-Malay
7018;Echymipera kalubu;MAMMALIA;PERAMELEMORPHIA;Indo-Malay
7019;Echymipera rufescens;MAMMALIA;PERAMELEMORPHIA;Indo-Malay
7019;Echymipera rufescens;MAMMALIA;PERAMELEMORPHIA;Australasia
7030;Ectophylla alba;MAMMALIA;CHIROPTERA;Neotropic
7083;Eidolon dupreanum;MAMMALIA;CHIROPTERA;Madagascar
7084;Eidolon helvum;MAMMALIA;CHIROPTERA;Afrotropic
7112;Elaphodus cephalophus;MAMMALIA;CETARTIODACTYLA;Indo-Malay
7136;Elephantulus edwardii;MAMMALIA;MACROSCELIDEA;Afrotropic
7137;Elephantulus revoilii;MAMMALIA;MACROSCELIDEA;Afrotropic
7138;Elephantulus rupestris;MAMMALIA;MACROSCELIDEA;Afrotropic
7140;Elephas maximus;MAMMALIA;PROBOSCIDEA;Indo-Malay
7577;Eligmodontia moreni;MAMMALIA;RODENTIA;Neotropic
7578;Eligmodontia morgani;MAMMALIA;RODENTIA;Neotropic
7579;Eligmodontia puerulus;MAMMALIA;RODENTIA;Neotropic
7618;Eliomys quercinus;MAMMALIA;RODENTIA;Palearctic
7619;Eliomys melanurus;MAMMALIA;RODENTIA;Afrotropic
7621;Eliurus minor;MAMMALIA;RODENTIA;Madagascar
7622;Eliurus majori;MAMMALIA;RODENTIA;Madagascar
7623;Eliurus myoxinus;MAMMALIA;RODENTIA;Madagascar
7624;Eliurus penicillatus;MAMMALIA;RODENTIA;Madagascar
7625;Eliurus tanala;MAMMALIA;RODENTIA;Madagascar
7626;Eliurus webbi;MAMMALIA;RODENTIA;Madagascar
7653;Ellobius alaicus;MAMMALIA;RODENTIA;Palearctic
7654;Ellobius fuscocapillus;MAMMALIA;RODENTIA;Palearctic
7655;Ellobius lutescens;MAMMALIA;RODENTIA;Palearctic
7656;Ellobius talpinus;MAMMALIA;RODENTIA;Palearctic
7657;Ellobius tancrei;MAMMALIA;RODENTIA;Palearctic
7667;Emballonura furax;MAMMALIA;CHIROPTERA;Indo-Malay
7668;Emballonura raffrayana;MAMMALIA;CHIROPTERA;Indo-Malay
7669;Emballonura semicaudata;MAMMALIA;CHIROPTERA;Indo-Malay
7669;Emballonura semicaudata;MAMMALIA;CHIROPTERA;Oceania
7670;Emballonura alecto;MAMMALIA;CHIROPTERA;Indo-Malay
7671;Paremballonura atrata;MAMMALIA;CHIROPTERA;Madagascar
7672;Emballonura beccarii;MAMMALIA;CHIROPTERA;Indo-Malay
7673;Emballonura dianae;MAMMALIA;CHIROPTERA;Indo-Malay
7674;Emballonura monticola;MAMMALIA;CHIROPTERA;Indo-Malay
7781;Eoglaucomys fimbriatus;MAMMALIA;RODENTIA;Indo-Malay
7782;Eolagurus luteus;MAMMALIA;RODENTIA;Palearctic
7783;Eolagurus przewalskii;MAMMALIA;RODENTIA;Palearctic
7786;Eonycteris major;MAMMALIA;CHIROPTERA;Indo-Malay
7787;Eonycteris spelaea;MAMMALIA;CHIROPTERA;Indo-Malay
7797;Eothenomys chinensis;MAMMALIA;RODENTIA;Palearctic
7798;Eothenomys custos;MAMMALIA;RODENTIA;Indo-Malay
7799;Caryomys eva;MAMMALIA;RODENTIA;Palearctic
7800;Caryomys inez;MAMMALIA;RODENTIA;Palearctic
7801;Eothenomys melanogaster;MAMMALIA;RODENTIA;Indo-Malay
7802;Eothenomys olitor;MAMMALIA;RODENTIA;Indo-Malay
7803;Eothenomys proditor;MAMMALIA;RODENTIA;Palearctic
7804;Myodes regulus;MAMMALIA;RODENTIA;Palearctic
7805;Myodes shanseius;MAMMALIA;RODENTIA;Palearctic
7806;Eozapus setchuanus;MAMMALIA;RODENTIA;Indo-Malay
7899;Epixerus ebii;MAMMALIA;RODENTIA;Afrotropic
7901;Epomophorus angolensis;MAMMALIA;CHIROPTERA;Afrotropic
7902;Epomophorus grandis;MAMMALIA;CHIROPTERA;Afrotropic
7903;Epomophorus gambianus;MAMMALIA;CHIROPTERA;Afrotropic
7905;Epomophorus minimus;MAMMALIA;CHIROPTERA;Afrotropic
7906;Epomophorus wahlbergi;MAMMALIA;CHIROPTERA;Afrotropic
7907;Epomops buettikoferi;MAMMALIA;CHIROPTERA;Afrotropic
7908;Epomops dobsonii;MAMMALIA;CHIROPTERA;Afrotropic
7909;Epomops franqueti;MAMMALIA;CHIROPTERA;Afrotropic
7910;Eptesicus nilssonii;MAMMALIA;CHIROPTERA;Palearctic
7912;Eptesicus andinus;MAMMALIA;CHIROPTERA;Neotropic
7913;Vespadelus baverstocki;MAMMALIA;CHIROPTERA;Australasia
7914;Eptesicus bobrinskoi;MAMMALIA;CHIROPTERA;Palearctic
7916;Eptesicus brasiliensis;MAMMALIA;CHIROPTERA;Nearctic
7919;Vespadelus caurinus;MAMMALIA;CHIROPTERA;Australasia
7920;Vespadelus darlingtoni;MAMMALIA;CHIROPTERA;Australasia
7921;Eptesicus dimissus;MAMMALIA;CHIROPTERA;Indo-Malay
7922;Eptesicus diminutus;MAMMALIA;CHIROPTERA;Neotropic
7923;Vespadelus douglasorum;MAMMALIA;CHIROPTERA;Australasia
7924;Vespadelus finlaysoni;MAMMALIA;CHIROPTERA;Australasia
7926;Eptesicus floweri;MAMMALIA;CHIROPTERA;Afrotropic
7927;Eptesicus furinalis;MAMMALIA;CHIROPTERA;Nearctic
7928;Eptesicus fuscus;MAMMALIA;CHIROPTERA;Nearctic
7928;Eptesicus fuscus;MAMMALIA;CHIROPTERA;Neotropic
7929;Eptesicus guadeloupensis;MAMMALIA;CHIROPTERA;Neotropic
7931;Eptesicus hottentotus;MAMMALIA;CHIROPTERA;Afrotropic
7932;Eptesicus innoxius;MAMMALIA;CHIROPTERA;Neotropic
7933;Eptesicus kobayashii;MAMMALIA;CHIROPTERA;Palearctic
7935;Rhyneptesicus nasutus;MAMMALIA;CHIROPTERA;Afrotropic
7936;Eptesicus pachyotis;MAMMALIA;CHIROPTERA;Indo-Malay
7937;Eptesicus platyops;MAMMALIA;CHIROPTERA;Afrotropic
7938;Vespadelus pumilus;MAMMALIA;CHIROPTERA;Australasia
7939;Vespadelus regulus;MAMMALIA;CHIROPTERA;Australasia
7942;Eptesicus tatei;MAMMALIA;CHIROPTERA;Indo-Malay
7944;Vespadelus troughtoni;MAMMALIA;CHIROPTERA;Australasia
7945;Vespadelus vulturnus;MAMMALIA;CHIROPTERA;Australasia
7949;Equus africanus;MAMMALIA;PERISSODACTYLA;Afrotropic
7950;Equus grevyi;MAMMALIA;PERISSODACTYLA;Afrotropic
7951;Equus hemionus;MAMMALIA;PERISSODACTYLA;Palearctic
7951;Equus hemionus;MAMMALIA;PERISSODACTYLA;Indo-Malay
7953;Equus kiang;MAMMALIA;PERISSODACTYLA;Indo-Malay
7960;Equus zebra;MAMMALIA;PERISSODACTYLA;Afrotropic
7994;Eremitalpa granti;MAMMALIA;AFROSORICIDA;Afrotropic
7995;Eremodipus lichtensteini;MAMMALIA;RODENTIA;Palearctic
8004;Erethizon dorsatum;MAMMALIA;RODENTIA;Nearctic
8032;Eropeplus canus;MAMMALIA;RODENTIA;Indo-Malay
8033;Erophylla sezekorni;MAMMALIA;CHIROPTERA;Neotropic
8162;Euchoreutes naso;MAMMALIA;RODENTIA;Palearctic
8166;Euderma maculatum;MAMMALIA;CHIROPTERA;Nearctic
8168;Eudiscopus denticulus;MAMMALIA;CHIROPTERA;Indo-Malay
8199;Eulemur coronatus;MAMMALIA;PRIMATES;Madagascar
8202;Eulemur mongoz;MAMMALIA;PRIMATES;Madagascar
8203;Eulemur rubriventer;MAMMALIA;PRIMATES;Madagascar
8204;Eulemur albifrons;MAMMALIA;PRIMATES;Madagascar
8205;Eulemur cinereiceps;MAMMALIA;PRIMATES;Madagascar
8206;Eulemur collaris;MAMMALIA;PRIMATES;Madagascar
8207;Eulemur fulvus;MAMMALIA;PRIMATES;Madagascar
8209;Eulemur rufus;MAMMALIA;PRIMATES;Madagascar
8210;Eulemur sanfordi;MAMMALIA;PRIMATES;Madagascar
8211;Eulemur flavifrons;MAMMALIA;PRIMATES;Madagascar
8212;Eulemur macaco;MAMMALIA;PRIMATES;Madagascar
8241;Eumops auripendulus;MAMMALIA;CHIROPTERA;Neotropic
8243;Eumops dabbenei;MAMMALIA;CHIROPTERA;Neotropic
8245;Eumops hansae;MAMMALIA;CHIROPTERA;Neotropic
8246;Eumops maurus;MAMMALIA;CHIROPTERA;Neotropic
8247;Eumops perotis;MAMMALIA;CHIROPTERA;Nearctic
8248;Eumops underwoodi;MAMMALIA;CHIROPTERA;Nearctic
8256;Euneomys chinchilloides;MAMMALIA;RODENTIA;Neotropic
8257;Euneomys mordax;MAMMALIA;RODENTIA;Neotropic
8258;Euneomys petersoni;MAMMALIA;RODENTIA;Neotropic
8265;Euoticus elegantulus;MAMMALIA;PRIMATES;Afrotropic
8266;Euoticus pallidus;MAMMALIA;PRIMATES;Afrotropic
8269;Eupetaurus cinereus;MAMMALIA;RODENTIA;Indo-Malay
8306;Euphractus sexcinctus;MAMMALIA;CINGULATA;Neotropic
8385;Euroscaptor mizura;MAMMALIA;EULIPOTYPHLA;Palearctic
8386;Euroscaptor parvidens;MAMMALIA;EULIPOTYPHLA;Indo-Malay
8418;Euryzygomatomys spinosus;MAMMALIA;RODENTIA;Neotropic
8436;Exilisciurus concinnus;MAMMALIA;RODENTIA;Indo-Malay
8437;Exilisciurus exilis;MAMMALIA;RODENTIA;Indo-Malay
8438;Exilisciurus whiteheadi;MAMMALIA;RODENTIA;Indo-Malay
8539;Felis bieti;MAMMALIA;CARNIVORA;Palearctic
8540;Felis chaus;MAMMALIA;CARNIVORA;Indo-Malay
8540;Felis chaus;MAMMALIA;CARNIVORA;Palearctic
8541;Felis margarita;MAMMALIA;CARNIVORA;Afrotropic
8541;Felis margarita;MAMMALIA;CARNIVORA;Palearctic
8542;Felis nigripes;MAMMALIA;CARNIVORA;Afrotropic
8548;Felovia vae;MAMMALIA;RODENTIA;Afrotropic
8553;Feroculus feroculus;MAMMALIA;EULIPOTYPHLA;Indo-Malay
8668;Fossa fossana;MAMMALIA;CARNIVORA;Madagascar
8700;Funambulus layardi;MAMMALIA;RODENTIA;Indo-Malay
8701;Funambulus palmarum;MAMMALIA;RODENTIA;Indo-Malay
8702;Funambulus pennantii;MAMMALIA;RODENTIA;Indo-Malay
8704;Funambulus tristriatus;MAMMALIA;RODENTIA;Indo-Malay
8755;Funisciurus carruthersi;MAMMALIA;RODENTIA;Afrotropic
8756;Funisciurus anerythrus;MAMMALIA;RODENTIA;Afrotropic
8757;Funisciurus bayonii;MAMMALIA;RODENTIA;Afrotropic
8758;Funisciurus congicus;MAMMALIA;RODENTIA;Afrotropic
8759;Funisciurus isabella;MAMMALIA;RODENTIA;Afrotropic
8760;Funisciurus lemniscatus;MAMMALIA;RODENTIA;Afrotropic
8761;Funisciurus leucogenys;MAMMALIA;RODENTIA;Afrotropic
8762;Funisciurus pyrropus;MAMMALIA;RODENTIA;Afrotropic
8763;Funisciurus substriatus;MAMMALIA;RODENTIA;Afrotropic
8771;Furipterus horrens;MAMMALIA;CHIROPTERA;Neotropic
8785;Sciurocheirus alleni;MAMMALIA;PRIMATES;Afrotropic
8786;Galago gallarum;MAMMALIA;PRIMATES;Afrotropic
8787;Galago matschiei;MAMMALIA;PRIMATES;Afrotropic
8788;Galago moholi;MAMMALIA;PRIMATES;Afrotropic
8789;Galago senegalensis;MAMMALIA;PRIMATES;Afrotropic
8790;Paragalago zanzibaricus;MAMMALIA;PRIMATES;Afrotropic
8823;Galea flavidens;MAMMALIA;RODENTIA;Neotropic
8825;Galea spixii;MAMMALIA;RODENTIA;Neotropic
8827;Galenomys garleppi;MAMMALIA;RODENTIA;Neotropic
8833;Galidictis fasciata;MAMMALIA;CARNIVORA;Madagascar
8834;Galidictis grandidieri;MAMMALIA;CARNIVORA;Madagascar
8967;Gazella cuvieri;MAMMALIA;CETARTIODACTYLA;Palearctic
8968;Nanger dama;MAMMALIA;CETARTIODACTYLA;Afrotropic
8968;Nanger dama;MAMMALIA;CETARTIODACTYLA;Palearctic
8969;Gazella dorcas;MAMMALIA;CETARTIODACTYLA;Palearctic
8969;Gazella dorcas;MAMMALIA;CETARTIODACTYLA;Afrotropic
8971;Nanger granti;MAMMALIA;CETARTIODACTYLA;Afrotropic
8972;Gazella leptoceros;MAMMALIA;CETARTIODACTYLA;Palearctic
8972;Gazella leptoceros;MAMMALIA;CETARTIODACTYLA;Afrotropic
8973;Eudorcas rufifrons;MAMMALIA;CETARTIODACTYLA;Afrotropic
8975;Gazella spekei;MAMMALIA;CETARTIODACTYLA;Afrotropic
8976;Gazella subgutturosa;MAMMALIA;CETARTIODACTYLA;Palearctic
8977;Gazella marica;MAMMALIA;CETARTIODACTYLA;Afrotropic
8978;Gazella bennettii;MAMMALIA;CETARTIODACTYLA;Indo-Malay
8982;Eudorcas thomsonii;MAMMALIA;CETARTIODACTYLA;Afrotropic
8989;Gazella gazella;MAMMALIA;CETARTIODACTYLA;Palearctic
8991;Eudorcas tilonura;MAMMALIA;CETARTIODACTYLA;Afrotropic
8992;Eudorcas albonotata;MAMMALIA;CETARTIODACTYLA;Afrotropic
8994;Genetta abyssinica;MAMMALIA;CARNIVORA;Afrotropic
8997;Genetta johnstoni;MAMMALIA;CARNIVORA;Afrotropic
8998;Genetta cristata;MAMMALIA;CARNIVORA;Afrotropic
9001;Geocapromys brownii;MAMMALIA;RODENTIA;Neotropic
9002;Geocapromys ingrahami;MAMMALIA;RODENTIA;Neotropic
9048;Geogale aurita;MAMMALIA;AFROSORICIDA;Madagascar
9054;Geomys arenarius;MAMMALIA;RODENTIA;Nearctic
9055;Geomys personatus;MAMMALIA;RODENTIA;Nearctic
9056;Geomys tropicalis;MAMMALIA;RODENTIA;Neotropic
9062;Geomys texensis;MAMMALIA;RODENTIA;Nearctic
9077;Georychus capensis;MAMMALIA;RODENTIA;Afrotropic
9089;Geoxus valdivianus;MAMMALIA;RODENTIA;Neotropic
9092;Gerbillurus paeba;MAMMALIA;RODENTIA;Afrotropic
9093;Gerbillurus setzeri;MAMMALIA;RODENTIA;Afrotropic
9094;Gerbillurus tytonis;MAMMALIA;RODENTIA;Afrotropic
9095;Gerbillurus vallinus;MAMMALIA;RODENTIA;Afrotropic
9096;Gerbillus acticola;MAMMALIA;RODENTIA;Afrotropic
9097;Gerbillus maghrebi;MAMMALIA;RODENTIA;Palearctic
9099;Gerbillus muriculus;MAMMALIA;RODENTIA;Afrotropic
9100;Gerbillus nancillus;MAMMALIA;RODENTIA;Afrotropic
9101;Gerbillus rosalinda;MAMMALIA;RODENTIA;Afrotropic
9104;Gerbillus amoenus;MAMMALIA;RODENTIA;Afrotropic
9105;Gerbillus andersoni;MAMMALIA;RODENTIA;Palearctic
9106;Gerbillus aquilus;MAMMALIA;RODENTIA;Palearctic
9109;Gerbillus bottai;MAMMALIA;RODENTIA;Afrotropic
9110;Gerbillus brockmani;MAMMALIA;RODENTIA;Afrotropic
9113;Gerbillus cheesmani;MAMMALIA;RODENTIA;Afrotropic
9114;Gerbillus cosensis;MAMMALIA;RODENTIA;Afrotropic
